Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
1.046,20525,7500,12,161,136,145,2.051,1.78,1.92,3.65
1.048,20526,7500,12,120,120,133,1.978,1.10,1.25,2.18
1.050,20527,7500,12,118,116,132,1.948,1.03,1.25,2.02
1.052,20528,7500,12,119,120,141,1.875,1.06,1.27,1.99
1.054,20529,7500,12,126,121,138,1.890,1.03,1.30,1.94
1.056,20530,7500,12,137,139,131,1.904,1.11,1.31,2.11
1.058,20531,7500,12,237,164,150,2.007,2.00,2.57,4.01
1.060,20532,7500,12,243,242,259,3.575,2.06,2.59,7.35
1.062,20533,7500,12,242,215,239,3.589,1.96,2.54,7.02
1.064,20534,7500,12,121,120,131,1.992,1.06,1.26,2.11
1.066,20535,7500,12,122,116,134,1.816,1.03,1.20,1.87
1.068,20536,7500,12,120,119,129,1.963,1.05,1.31,2.07
1.070,20537,7500,12,128,126,135,1.992,1.08,1.26,2.14
1.072,20538,7500,12,133,131,139,2.021,1.12,1.34,2.26
1.074,20539,7500,12,234,155,138,1.978,2.00,2.60,3.95
1.076,20540,7500,12,243,163,159,2.007,2.01,2.57,4.04
1.078,20541,7500,12,246,236,247,3.604,2.07,2.55,7.46
1.080,20542,7500,12,175,185,194,3.194,1.28,1.64,4.09
1.082,20543,7500,12,114,115,134,1.846,1.03,1.23,1.90
1.084,20544,7500,12,117,116,136,1.904,1.03,1.25,1.96
1.086,20545,7500,12,120,133,139,1.992,1.07,1.27,2.13
1.088,20546,7500,13,129,133,140,2.036,1.12,1.33,2.29
1.090,20547,7500,13,129,134,134,2.007,1.07,1.35,2.14
1.092,20548,7500,13,141,134,133,1.963,1.08,1.51,2.13
1.094,20549,7500,13,238,157,142,1.934,2.01,2.60,3.90
1.096,20550,7500,13,128,127,133,1.860,1.04,1.33,1.94
1.098,20551,7500,13,118,123,128,1.860,1.03,1.25,1.93
1.100,20552,7500,13,88,119,128,1.860,1.03,1.00,1.93
1.102,20553,7500,13,126,128,130,1.890,1.03,1.24,1.94
1.104,20554,7500,13,132,123,142,1.992,1.08,1.28,2.16
