Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
1.416,10710,7499,16,124,129,128,1.963,1.01,1.31,1.98
1.418,10711,7499,16,113,118,125,1.831,1.04,1.22,1.91
1.420,10712,7500,17,0,0,0,0.000,0.00,0.00,0.00
1.422,10713,7500,17,0,42,58,1.391,0.00,0.00,0.00
1.424,10714,7500,17,1,2,1,0.000,0.00,0.00,0.00
1.426,10715,7500,17,132,133,141,1.978,1.05,1.38,2.08
1.428,10716,7499,17,140,138,132,1.963,1.12,1.38,2.21
1.430,10717,7499,17,252,239,252,3.619,2.11,2.55,7.64
1.432,10718,7499,17,195,133,134,1.978,2.00,2.29,3.95
1.434,10719,7499,17,116,124,127,1.919,1.05,1.24,2.02
1.436,10720,7499,17,0,0,0,0.000,0.00,0.00,0.00
1.438,10721,7500,17,0,0,0,0.000,0.00,0.00,0.00
1.440,10722,7500,17,0,0,0,0.000,0.00,0.00,0.00
1.442,10723,7500,17,130,129,126,1.934,1.11,1.32,2.14
1.444,10724,7500,17,137,133,136,1.934,1.09,1.36,2.11
1.446,10725,7500,17,255,254,243,3.706,2.02,2.56,7.49
1.448,10726,7500,17,243,227,248,3.575,2.06,2.47,7.35
1.450,10727,7499,17,210,184,185,2.974,1.92,2.34,5.70
1.452,10728,7498,17,100,115,126,1.846,0.95,1.13,1.76
1.454,10729,7498,17,118,121,132,1.816,1.01,1.15,1.84
1.456,10730,7498,17,19,65,112,1.831,0.00,0.00,0.00
1.458,10731,7499,17,129,123,131,1.890,1.08,1.32,2.05
1.460,10732,7500,17,132,132,134,1.992,1.14,1.34,2.27
1.462,10733,7501,17,257,247,256,3.750,2.06,2.56,7.74
1.464,10734,7500,17,249,237,247,3.750,2.09,2.58,7.83
1.466,10735,7499,17,239,208,230,3.575,2.01,2.49,7.17
1.468,10736,7499,17,106,118,121,1.846,1.01,1.16,1.87
1.470,10737,7499,17,111,116,128,1.860,1.03,1.12,1.93
1.472,10738,7500,17,0,0,0,0.000,0.00,0.00,0.00
1.474,10739,7501,17,129,128,132,1.919,1.06,1.27,2.03
1.476,10740,7500,17,130,132,140,1.904,1.12,1.37,2.14
1.478,10741,7499,17,255,236,249,3.750,2.10,2.52,7.86
1.480,10742,7499,17,253,236,250,3.736,2.07,2.54,7.74
1.482,10743,7499,17,246,230,255,3.501,2.05,2.51,7.17
